,label,area,equivalent_diameter,mean_intensity,filename
44,54,2077,51.42488244,2950.756861,Exo70
45,55,1900,49.18490759,2729.214211,Exo70
46,56,2300,54.1151638,2130.624783,Exo70
47,57,2186,52.75700565,2668.55581,Exo70
48,58,3225,64.07961869,2921.628527,Exo70
49,59,2112,51.85635852,2290.87642,Exo70
50,61,3244,64.26810315,2507.465475,Exo70
51,62,2300,54.1151638,2851.556522,Exo70
52,63,3226,64.08955275,2351.609733,Exo70
53,64,1888,49.02934081,2760.081038,Exo70
54,65,3012,61.92735671,2450.223772,Exo70
55,67,1488,43.52677845,3220.706317,Exo70
56,68,1715,46.72906825,2504.290379,Exo70
57,69,868,33.24412617,2338.164747,Exo70
58,70,2046,51.03967191,2133.331378,Exo70
59,71,553,26.53491037,3496.665461,Exo70
60,72,454,24.04268607,3081.292952,Exo70
61,73,1235,39.65414023,2672.787854,Exo70
62,74,1410,42.37060016,2958.069504,Exo70
63,75,2690,58.52362237,2373.947212,Exo70
64,77,1571,44.7242588,2236.672183,Exo70
0,1,3629,67.97489469,1936.477818,Exo70
1,3,3403,65.82426734,2031.667646,Exo70
2,6,3870,70.19570527,2277.170801,Exo70
3,8,3193,63.76091174,2142.438459,Exo70
4,9,3097,62.79508635,2400.088473,Exo70
5,10,2815,59.8679323,1979.413144,Exo70
6,11,3038,62.19406513,2010.174457,Exo70
7,12,3884,70.32255962,2192.957775,Exo70
8,13,2997,61.77296266,2286.840841,Exo70
9,14,3485,66.61261002,1960.627834,Exo70
10,16,2875,60.50259243,1850.806957,Exo70
11,17,3055,62.36783473,2023.356137,Exo70
12,18,2793,59.63353124,1949.233441,Exo70
13,19,3123,63.05812476,2248.001921,Exo70
14,20,2204,52.97376668,2097.270871,Exo70
15,21,3291,64.73199627,2366.86296,Exo70
16,23,3369,65.49461067,2334.352033,Exo70
17,24,2537,56.83492522,1931.990934,Exo70
18,25,1971,50.0954603,2272.41654,Exo70
19,26,3115,62.97730688,2381.192295,Exo70
20,27,2724,58.89231291,2273.29442,Exo70
21,28,2147,52.28427395,2234.735911,Exo70
22,29,1812,48.03238548,2477.628587,Exo70
23,30,2641,57.98815084,1933.312382,Exo70
24,31,2054,51.13935886,2096.080331,Exo70
25,32,3035,62.16334948,1953.846458,Exo70
26,33,2511,56.54294383,2391.76822,Exo70
27,34,3678,68.43226611,2059.065797,Exo70
28,36,2578,57.2923341,2183.168348,Exo70
29,37,3018,61.98900665,2041.805832,Exo70
30,39,2220,53.16570125,2097.512162,Exo70
31,40,2157,52.40589373,2442.273528,Exo70
32,41,2852,60.2600961,2119.801192,Exo70
33,42,1903,49.22372247,2010.928534,Exo70
34,43,1966,50.03187929,2433.558494,Exo70
35,44,2231,53.29725532,2693.523084,Exo70
36,46,2140,52.1989715,2538.750935,Exo70
37,47,4546,76.07987231,2347.561593,Exo70
38,48,1385,41.99329434,2694.879422,Exo70
39,49,1719,46.78353105,2659.78534,Exo70
40,50,2214,53.0938071,2469.653117,Exo70
41,52,1316,40.93388866,2507.266717,Exo70
42,53,1530,44.13679308,2400.379739,Exo70
43,54,3290,64.72216083,2452.108207,Exo70
44,55,382,22.05396804,3397.709424,Exo70
45,56,1677,46.20847018,2378.625522,Exo70
46,57,1601,45.14926922,1955.505934,Exo70
47,58,2000,50.46265044,1872.9475,Exo70
48,59,1936,49.64868335,2715.495351,Exo70
49,60,2020,50.71433604,2023.260891,Exo70
0,1,3477,66.53610972,2445.454127,Exo70
1,2,3101,62.83562547,2331.839084,Exo70
2,3,3050,62.31677632,2658.785574,Exo70
3,4,2643,58.01010357,2468.391222,Exo70
4,5,2885,60.60772299,2428.349393,Exo70
5,6,3307,64.88916069,2426.743574,Exo70
6,7,2832,60.04843371,2534.903602,Exo70
7,8,2406,55.34811961,2519.125935,Exo70
8,9,3272,64.54486649,2156.663509,Exo70
9,10,2796,59.66554925,2483.284692,Exo70
10,11,2450,55.85191926,2229.225306,Exo70
11,12,3882,70.30445158,2282.793405,Exo70
12,13,2827,59.99540143,2168.956137,Exo70
13,14,2904,60.80697031,2442.99449,Exo70
14,15,2680,58.41474112,2373.368657,Exo70
15,16,3243,64.2581967,2634.459143,Exo70
16,17,2137,52.1623706,2156.245204,Exo70
17,18,734,30.57053853,2941.222071,Exo70
18,19,2875,60.50259243,2095.873739,Exo70
19,20,1984,50.26039451,2526.311996,Exo70
0,3,2887,60.62872723,2357.918947,Exo70
1,5,3042,62.23499574,2090.009862,Exo70
2,6,2898,60.74412071,2443.394755,Exo70
3,7,2731,58.96793363,2195.818382,Exo70
4,8,2486,56.26076349,2180.860821,Exo70
5,10,2935,61.13066386,2045.943782,Exo70
6,11,3441,66.19076426,2505.17553,Exo70
7,12,3247,64.29781335,2194.105944,Exo70
8,13,2762,59.30166627,2443.059377,Exo70
9,14,2849,60.22839416,2460.339066,Exo70
10,15,3170,63.53085358,2242.04858,Exo70
11,16,3050,62.31677632,2264.395082,Exo70
12,17,2437,55.70354361,2623.598687,Exo70
13,18,2617,57.72406681,2020.728315,Exo70
14,19,2561,57.1031214,2347.934791,Exo70
15,20,3130,63.12875553,2517.196166,Exo70
16,21,2557,57.05850958,2106.809151,Exo70
17,22,2268,53.73739189,2590.902116,Exo70
18,23,3639,68.06848539,2239.35202,Exo70
19,24,3488,66.64127499,2268.812213,Exo70
20,25,2047,51.05214342,2383.427943,Exo70
21,27,2879,60.54466656,2323.223689,Exo70
22,28,2732,58.97872868,2212.290264,Exo70
23,29,3455,66.32527894,2519.363531,Exo70
24,30,2756,59.23721959,2645.576923,Exo70
25,31,3607,67.76854018,2470.628223,Exo70
26,32,2161,52.45446269,2681.901897,Exo70
27,33,2568,57.18110834,2884.926791,Exo70
28,34,3631,67.99362313,2126.982649,Exo70
29,35,2557,57.05850958,2511.024638,Exo70
30,36,2107,51.79493914,2338.295206,Exo70
31,37,1823,48.17795855,2768.085573,Exo70
32,38,1969,50.07003758,2315.092433,Exo70
33,39,2581,57.32565974,2749.371949,Exo70
34,40,2304,54.16220002,2266.509115,Exo70
35,41,2148,52.29644866,2506.541434,Exo70
36,42,3261,64.43627981,2663.559338,Exo70
37,43,2845,60.18609893,2397.014763,Exo70
38,44,2690,58.52362237,2404.911896,Exo70
39,46,2729,58.94633761,2378.197875,Exo70
40,47,2670,58.30565654,2149.957678,Exo70
41,48,1698,46.49688965,2620.397527,Exo70
42,49,1803,47.91295127,2951.18081,Exo70
43,50,2416,55.46302138,2096.230546,Exo70
44,51,2217,53.12976633,2819.299955,Exo70
45,52,3137,63.19930737,2124.766656,Exo70
46,53,1717,46.75630758,2714.112988,Exo70
47,54,2338,54.56037074,2334.988879,Exo70
48,55,1601,45.14926922,2720.933791,Exo70
49,56,1868,48.7689601,2750.110278,Exo70
50,57,1791,47.75324099,3942.014517,Exo70
51,58,1871,48.80810576,2292.567076,Exo70
52,59,1525,44.06461512,2392.87541,Exo70
53,60,1474,43.32153147,2860.445047,Exo70
54,62,1090,37.25360525,2357.702752,Exo70
55,65,1968,50.05732138,2299.168699,Exo70
56,66,1174,38.66242653,2652.758092,Exo70
57,67,1794,47.79321859,2064.040134,Exo70
58,68,1183,38.81033859,2812.02874,Exo70
0,1,2243,53.4403995,2851.515381,Exo70
1,2,2543,56.90209278,2497.737318,Exo70
2,3,3566,67.38228414,2555.509254,Exo70
3,4,2283,53.91480206,2573.980727,Exo70
4,5,2934,61.12024889,2462.441718,Exo70
5,6,2584,57.35896603,2634.367647,Exo70
6,7,3388,65.67903454,2378.284829,Exo70
7,8,2646,58.04301711,2508.894936,Exo70
8,9,2411,55.40560028,2658.148071,Exo70
9,10,6480,90.83277079,2055.917593,Exo70
10,11,2596,57.49199821,2367.984592,Exo70
11,13,3440,66.18114561,2437.408721,Exo70
12,14,3123,63.05812476,2657.043548,Exo70
13,15,2679,58.40384183,2511.952968,Exo70
14,16,3880,70.28633888,2575.916753,Exo70
15,17,2658,58.17448504,2529.448834,Exo70
16,18,2275,53.82025608,2480.532308,Exo70
17,19,3300,64.82044814,2591.83,Exo70
18,20,3869,70.18663547,2353.444301,Exo70
19,21,3049,62.30655962,2278.875697,Exo70
20,22,2730,58.95713661,2434.332234,Exo70
21,23,2987,61.66981855,2456.106796,Exo70
22,24,2939,61.17230601,2624.366451,Exo70
23,25,2192,52.82935815,2593.515055,Exo70
24,26,3373,65.53347987,2535.375037,Exo70
25,27,2416,55.46302138,2583.451573,Exo70
26,28,2799,59.69755008,2257.064666,Exo70
27,29,2843,60.16494017,2620.223356,Exo70
28,30,1129,37.91421166,2798.953056,Exo70
29,31,3131,63.13883919,2229.646758,Exo70
30,32,2138,52.17457376,2569.681478,Exo70
31,33,1746,47.14950949,2606.178694,Exo70
32,35,3481,66.57437086,2690.187015,Exo70
33,36,2507,56.49788968,2979.437176,Exo70
34,37,2143,52.23554675,2613.25245,Exo70
35,38,2067,51.30093702,2724.901306,Exo70
36,39,1911,49.32707948,2541.606489,Exo70
37,40,2071,51.35055109,2278.552873,Exo70
38,41,1902,49.21078758,3021.223449,Exo70
39,42,1679,46.23601622,2431.108993,Exo70
40,43,747,30.84007036,3497.817938,Exo70
41,45,1963,49.99369187,2525.615894,Exo70
42,46,1804,47.92623643,2659.13969,Exo70
43,47,1945,49.76395196,2354.842674,Exo70
44,48,708,30.02421685,3024.337571,Exo70
45,50,390,22.28370307,3898.069231,Exo70
46,51,1090,37.25360525,3303.988073,Exo70
47,53,2072,51.36294712,2709.266409,Exo70
48,54,2168,52.53935033,2123.384686,Exo70
49,55,2372,54.95565667,2567.505902,Exo70
0,1,5701,85.19823146,1389.459042,Exo84
1,2,2830,60.02722642,1227.755477,Exo84
2,3,3066,62.48001636,1830.081213,Exo84
3,5,2494,56.35121493,1507.679631,Exo84
4,6,3611,67.80610589,1385.312379,Exo84
5,7,3471,66.47867673,1587.512821,Exo84
6,9,1823,48.17795855,1421.607789,Exo84
7,11,2654,58.13069543,1552.469103,Exo84
8,12,2515,56.5879621,1533.329622,Exo84
9,13,2341,54.59536404,1484.367792,Exo84
10,14,2497,56.38509682,1450.938326,Exo84
11,15,2865,60.39727888,1231.731588,Exo84
12,16,1076,37.01358872,2182.52881,Exo84
0,1,4032,71.64985586,1200.802083,Exo84
1,2,4243,73.50071692,1342.747349,Exo84
2,3,4023,71.56984483,1416.197614,Exo84
3,4,2749,59.16194308,1364.006912,Exo84
4,5,3636,68.0404217,1302.855611,Exo84
5,6,3035,62.16334948,1183.378254,Exo84
6,7,5415,83.03368072,1674.102493,Exo84
7,8,3948,70.89957491,1531.245947,Exo84
8,11,2807,59.78280189,1546.055575,Exo84
9,12,4568,76.26374132,1450.081217,Exo84
10,13,2381,55.05981616,1195.266695,Exo84
11,14,4943,79.33235828,1566.720615,Exo84
12,15,3865,70.15034455,1392.71436,Exo84
13,16,2910,60.86975501,1709.864948,Exo84
14,17,2993,61.7317257,1144.530237,Exo84
15,18,1747,47.16300971,1199.46308,Exo84
16,19,5455,83.33979672,1905.935655,Exo84
17,20,2312,54.25615013,1254.112889,Exo84
18,21,2268,53.73739189,1626.792328,Exo84
19,22,2802,59.72953377,1503.154176,Exo84
20,23,2658,58.17448504,1215.300226,Exo84
21,24,1912,49.33998388,1552.325314,Exo84
22,25,3223,64.05974596,1678.373875,Exo84
23,26,2398,55.25602617,1345.597581,Exo84
24,27,3301,64.83026868,1314.653438,Exo84
25,28,847,32.83951727,1878.842975,Exo84
26,29,3151,63.34017529,1550.2596,Exo84
27,31,327,20.40463994,4414.146789,Exo84
28,33,1062,36.77200561,1404.468927,Exo84
0,1,4952,79.40454789,1552.108239,Exo84
1,2,3329,65.10464226,1284.597176,Exo84
2,4,3556,67.28773901,1402.73144,Exo84
3,5,5684,85.07110892,1463.394265,Exo84
4,6,5766,85.68254907,1812.718349,Exo84
5,7,2752,59.19421616,1162.801599,Exo84
6,8,4245,73.5180377,1504.215783,Exo84
7,9,1625,45.48641841,1744.558154,Exo84
8,10,3218,64.01003714,1744.286824,Exo84
9,11,3798,69.53965625,1479.158504,Exo84
10,12,3077,62.59199693,1278.588885,Exo84
11,13,4003,71.39172149,1395.62628,Exo84
12,14,4309,74.07016402,1312.808772,Exo84
13,15,2668,58.28381512,2071.863943,Exo84
14,16,2728,58.93553663,1216.851173,Exo84
15,17,2502,56.44152143,1306.679057,Exo84
16,18,1174,38.66242653,1868.678024,Exo84
17,19,2288,53.97380919,1421.917832,Exo84
18,20,3263,64.45603645,1313.025437,Exo84
19,21,1947,49.78953096,1448.631228,Exo84
20,22,5203,81.39204722,1409.663463,Exo84
21,23,2988,61.68014072,1331.832999,Exo84
22,24,2961,61.40083299,1304.454238,Exo84
23,25,2268,53.73739189,1574.696208,Exo84
24,26,1683,46.29105911,1527.330362,Exo84
25,28,2446,55.80630723,1710.879804,Exo84
26,29,2923,61.00556687,1630.635648,Exo84
27,30,1534,44.19445057,1509.865711,Exo84
28,31,1789,47.72657064,1186.11403,Exo84
29,32,348,21.04964041,3396.123563,Exo84
30,33,1551,44.43866035,1399.148936,Exo84
31,34,1684,46.30480961,1191.622922,Exo84
32,35,2091,51.59790585,1537.582496,Exo84
33,36,884,33.54912454,1440.9819,Exo84
0,1,3140,63.22951977,1780.896815,Exo84
1,2,3584,67.55213193,1051.199498,Exo84
2,3,3556,67.28773901,1126.05793,Exo84
3,5,3877,70.25916107,1107.620325,Exo84
4,7,2772,59.40892204,1166.003608,Exo84
5,8,2724,58.89231291,1167.702276,Exo84
6,9,2582,57.33676399,1187.778079,Exo84
7,10,1081,37.09948716,1871.407956,Exo84
8,11,3261,64.43627981,1355.143821,Exo84
9,12,4197,73.10120635,1587.309983,Exo84
10,13,4253,73.58728004,1155.166236,Exo84
11,15,3410,65.8919331,1169.857185,Exo84
12,16,3476,66.526541,1284.792002,Exo84
13,17,4534,75.97939257,1459.673798,Exo84
14,19,2987,61.66981855,1353.571476,Exo84
15,20,2197,52.88957629,1323.446063,Exo84
16,21,2271,53.77292075,2027.983708,Exo84
17,22,2715,58.79494335,1270.129282,Exo84
18,23,2024,50.76452342,1509.592885,Exo84
19,24,4413,74.95869603,1352.920689,Exo84
20,25,3054,62.3576264,1170.137197,Exo84
21,26,4116,72.39236124,1412.877308,Exo84
22,28,5803,85.95701878,1408.061692,Exo84
23,29,2311,54.24441527,1416.185634,Exo84
24,30,1829,48.25717695,1628.103335,Exo84
25,32,3434,66.1234043,1543.380606,Exo84
26,33,2245,53.4642196,1289.818263,Exo84
27,35,1368,41.73477803,1390.866228,Exo84
28,36,705,29.9605387,2336.703546,Exo84
29,37,3532,67.06028685,1786.750566,Exo84
30,38,2793,59.63353124,1194.599356,Exo84
31,39,2606,57.60262367,1739.146585,Exo84
32,40,4016,71.50755213,1745.303287,Exo84
33,41,2413,55.42857586,1335.703688,Exo84
34,42,4973,79.57273563,1708.90368,Exo84
35,43,2457,55.9316508,1463.139194,Exo84
36,45,1896,49.13310673,1294.596519,Exo84
37,46,1692,46.41466697,1144.143617,Exo84
0,2,3576,67.47669681,1594.282718,Exo84
1,3,4529,75.93748678,1125.857805,Exo84
2,4,3016,61.96846349,1613.580902,Exo84
3,6,2995,61.75234762,1961.254758,Exo84
4,8,3097,62.79508635,1890.210849,Exo84
5,9,4379,74.6693777,1610.595113,Exo84
6,10,3665,68.31122112,1435.131787,Exo84
7,11,4343,74.36181374,1094.194796,Exo84
8,12,4280,73.82049344,1683.593458,Exo84
9,13,2503,56.45279958,1163.751498,Exo84
10,14,2232,53.30919868,1386.34991,Exo84
11,15,2503,56.45279958,1434.259688,Exo84
12,18,2164,52.49085992,1773.94085,Exo84
13,23,2551,56.99152638,1174.597021,Exo84
14,25,2122,51.97897954,1603.216305,Exo84
15,26,2022,50.73943594,1818.799703,Exo84
16,27,1341,41.32086918,2161.04698,Exo84
17,28,2316,54.30306424,1412.359672,Exo84
18,30,1504,43.76016768,1562.186835,Exo84
0,1,4703,77.38246299,2854.997236,Sec10
1,2,3669,68.34848857,2627.09921,Sec10
2,3,2926,61.03686515,2815.200273,Sec10
3,4,3511,66.86063148,2856.429222,Sec10
4,5,3114,62.96719735,2933.902055,Sec10
5,6,5389,82.83409869,2758.539061,Sec10
6,7,3117,62.99752107,3116.560475,Sec10
7,8,3925,70.6927522,2708.603567,Sec10
8,9,3497,66.72719601,2885.489277,Sec10
9,10,4054,71.84506326,2340.338185,Sec10
10,12,3062,62.43924636,2584.362182,Sec10
11,13,3401,65.80492148,2879.466921,Sec10
12,14,3853,70.04135897,2771.1687,Sec10
13,17,3154,63.37032053,2773.726062,Sec10
14,18,2423,55.54331118,2713.037144,Sec10
15,19,3638,68.05913211,2576.901594,Sec10
16,20,3071,62.53094148,2585.046565,Sec10
17,21,3027,62.08136679,2611.098778,Sec10
18,22,2249,53.511828,3577.457537,Sec10
19,24,3183,63.66098861,2301.948476,Sec10
20,25,3101,62.83562547,2986.875847,Sec10
21,26,3491,66.66992763,2937.485821,Sec10
22,27,3642,68.09653752,2942.790774,Sec10
23,28,3578,67.49556349,3553.486585,Sec10
24,31,3155,63.38036576,2761.865293,Sec10
25,32,2437,55.70354361,2432.57776,Sec10
26,33,2515,56.5879621,3048.679125,Sec10
27,34,3105,62.87613845,2955.622866,Sec10
28,35,2617,57.72406681,2518.203668,Sec10
29,36,2326,54.42017256,2780.450989,Sec10
30,38,3130,63.12875553,2773.653355,Sec10
31,39,2832,60.04843371,2496.432556,Sec10
32,40,2114,51.88090591,2567.662725,Sec10
33,41,3774,69.31959349,2664.222046,Sec10
34,42,1921,49.45597199,2564.469027,Sec10
35,45,3018,61.98900665,2472.671637,Sec10
36,46,2283,53.91480206,3085.289531,Sec10
37,47,2810,59.81474,2641.149466,Sec10
38,48,2314,54.27961225,2414.333621,Sec10
39,49,2789,59.59081381,2335.444962,Sec10
40,53,2018,50.68922372,2256.704658,Sec10
41,55,2939,61.17230601,2700.962232,Sec10
42,56,2131,52.08909166,2462.211638,Sec10
43,57,1248,39.86229988,2752.534455,Sec10
44,58,2956,61.34896979,2434.38498,Sec10
45,59,3061,62.4290497,2513.112055,Sec10
46,61,2379,55.03668665,2859.484237,Sec10
47,62,2316,54.30306424,3189.090242,Sec10
48,63,3318,64.99699077,2689.587101,Sec10
49,65,1776,47.55284883,2778.038288,Sec10
50,66,2020,50.71433604,2474.493069,Sec10
51,67,2168,52.53935033,2045.315498,Sec10
52,68,3108,62.90650606,2307.958816,Sec10
53,69,2375,54.99039842,2631.269895,Sec10
54,70,2193,52.84140726,2859.841769,Sec10
55,71,3619,67.88117495,2462.227135,Sec10
56,72,2035,50.90228358,2672.914005,Sec10
57,75,2040,50.96477873,2384.442647,Sec10
58,76,2557,57.05850958,2308.199844,Sec10
59,77,2790,59.60149604,2567.570968,Sec10
60,78,3407,65.862942,2400.161432,Sec10
61,79,2404,55.32511062,2457.218802,Sec10
62,80,2109,51.81951563,2875.431484,Sec10
63,81,1725,46.86510658,2343.282319,Sec10
64,82,1243,39.78236738,2436.580853,Sec10
65,83,1882,48.95137203,2473.678002,Sec10
66,84,1769,47.45904292,3007.857547,Sec10
67,87,1623,45.45841815,2412.662354,Sec10
68,89,764,31.1890207,2543.422775,Sec10
69,91,1863,48.70364742,2993.231884,Sec10
70,93,1694,46.4420907,2948.606257,Sec10
0,1,3822,69.75902479,2674.479853,Sec10
1,3,3082,62.64283101,2714.780337,Sec10
2,4,4043,71.74752595,3008.820678,Sec10
3,5,3526,67.00330316,2961.648894,Sec10
4,6,3532,67.06028685,2859.282559,Sec10
5,8,3610,67.79671641,2813.65374,Sec10
6,9,3042,62.23499574,2972.347798,Sec10
7,10,3389,65.68872671,2806.73473,Sec10
8,11,3443,66.20999738,3396.210863,Sec10
9,12,2799,59.69755008,2737.326902,Sec10
10,13,2980,61.59751491,2701.601007,Sec10
11,14,3385,65.64994942,2297.327031,Sec10
12,15,3841,69.93220354,2407.874512,Sec10
13,16,2993,61.7317257,2699.046108,Sec10
14,18,2491,56.31731267,2538.776395,Sec10
15,21,3838,69.90488805,2285.416623,Sec10
16,22,2991,61.71109688,3450.435306,Sec10
17,23,3119,63.01772878,2575.64059,Sec10
18,24,3714,68.76635565,2860.643242,Sec10
19,25,3000,61.80387232,3167.582333,Sec10
20,27,3910,70.5575412,3157.508951,Sec10
21,28,3051,62.32699135,2271.233366,Sec10
22,29,2712,58.76245098,3039.233407,Sec10
23,30,2378,55.02511824,4151.46005,Sec10
24,31,3953,70.94445659,2829.609411,Sec10
25,32,2469,56.06806966,2444.017416,Sec10
26,33,2950,61.28667602,2699.371864,Sec10
27,35,3788,69.44804818,3096.864308,Sec10
28,36,2026,50.78959852,2664.01382,Sec10
29,37,2507,56.49788968,2984.548464,Sec10
30,38,4271,73.74283759,2981.600796,Sec10
31,39,2298,54.09163035,3176.008268,Sec10
32,40,2537,56.83492522,3122.53173,Sec10
33,41,2293,54.03275188,2254.583951,Sec10
34,43,2483,56.22680668,2701.221104,Sec10
35,44,2420,55.50891548,3430.069835,Sec10
36,45,1264,40.11701365,3562.468354,Sec10
37,46,2296,54.06808666,2706.239547,Sec10
38,47,2428,55.60059006,3053.97117,Sec10
39,48,1957,49.91722938,2383.856924,Sec10
40,49,2539,56.85732322,2684.833005,Sec10
41,50,2904,60.80697031,3163.903581,Sec10
42,51,3743,69.03430753,2998.182474,Sec10
43,52,3929,70.72876481,2557.099262,Sec10
44,53,2417,55.47449846,3195.518825,Sec10
45,54,5154,81.00787995,2713.191114,Sec10
46,55,2275,53.82025608,3084.555604,Sec10
47,57,2587,57.39225298,3346.189795,Sec10
48,58,1712,46.68817945,2700.32243,Sec10
49,59,1957,49.91722938,3175.786919,Sec10
50,60,2441,55.74923971,2274.766489,Sec10
51,61,3629,67.97489469,2892.333701,Sec10
52,62,2072,51.36294712,2805.329633,Sec10
53,63,3012,61.92735671,2985.427623,Sec10
54,64,1775,47.53945931,4267.023099,Sec10
55,66,1104,37.49208526,2495.979167,Sec10
0,2,3355,65.3583864,2798.997914,Sec10
1,3,2958,61.36972033,2915.665652,Sec10
2,4,3242,64.24828872,3002.644664,Sec10
3,5,2585,57.37006382,2625.551257,Sec10
4,6,3779,69.36549747,2660.311987,Sec10
5,7,2909,60.85929539,2248.395325,Sec10
6,8,3582,67.53328105,2564.589056,Sec10
7,9,2938,61.16189813,3087.841048,Sec10
8,10,3019,61.99927569,2370.53627,Sec10
9,11,3526,67.00330316,2400.813953,Sec10
10,12,2816,59.8785651,2581.159446,Sec10
11,14,2753,59.20496995,2566.038867,Sec10
12,17,3265,64.47578703,2731.989587,Sec10
13,18,2813,59.84666105,2633.145752,Sec10
14,19,2968,61.47336796,2847.902628,Sec10
15,20,3362,65.42653399,2652.254313,Sec10
16,21,2721,58.85987429,2340.812569,Sec10
17,22,2860,60.34455318,2203.496853,Sec10
18,23,4281,73.82911682,2724.435412,Sec10
19,24,3264,64.4659125,2706.869792,Sec10
20,25,2824,59.96355955,2613.470609,Sec10
21,26,3586,67.57097755,2388.22309,Sec10
22,27,2495,56.36251116,2154.609218,Sec10
23,28,3323,65.04594536,2426.320193,Sec10
24,29,2630,57.86726192,2377.191635,Sec10
25,30,2693,58.55624727,2830.570368,Sec10
26,31,3102,62.84575616,2770.460348,Sec10
27,33,2646,58.04301711,3264.683673,Sec10
28,34,3197,63.80083718,2969.307476,Sec10
29,35,2603,57.56945835,2107.017288,Sec10
30,36,2908,60.84883397,2417.947387,Sec10
31,37,2298,54.09163035,2722.224108,Sec10
32,38,3540,67.13618986,3332.116949,Sec10
33,39,2352,54.72348133,3211.360969,Sec10
34,40,2690,58.52362237,2244.057993,Sec10
35,41,3409,65.88227082,2824.208566,Sec10
36,43,2456,55.92026754,2459.234528,Sec10
37,44,2060,51.21399674,2340.943689,Sec10
38,45,2661,58.20730563,2429.993987,Sec10
39,46,3269,64.51527007,2670.304986,Sec10
40,47,2065,51.27611198,2698.362712,Sec10
41,48,2159,52.43018384,2844.396943,Sec10
42,49,2256,53.59504094,2758.925089,Sec10
43,50,3062,62.43924636,2758.225669,Sec10
44,52,1754,47.25740325,2241.474914,Sec10
45,53,2174,52.61200215,2882.815547,Sec10
46,54,1877,48.88630305,2340.00586,Sec10
47,55,1642,45.72372833,2617.609622,Sec10
48,56,2425,55.56622982,2845.444536,Sec10
49,57,2031,50.85223216,2416.408173,Sec10
50,58,2101,51.72113962,2622.980485,Sec10
51,59,2926,61.03686515,2639.595694,Sec10
52,61,1649,45.82108695,2341.23772,Sec10
53,62,2791,59.61217635,2820.715514,Sec10
54,63,530,25.97723924,5280.701887,Sec10
55,64,1495,43.62903986,2131.479599,Sec10
56,65,779,31.49370739,3060.703466,Sec10
57,66,779,31.49370739,2444.715019,Sec10
58,67,228,17.03815178,5830.942982,Sec10
59,68,373,21.79262146,5501.399464,Sec10
0,1,2990,61.70077989,2797.343813,Sec10
1,2,3571,67.429507,2920.210585,Sec10
2,3,3415,65.94022327,2669.43836,Sec10
3,4,2878,60.53415077,2804.685198,Sec10
4,5,4369,74.58407049,2517.424125,Sec10
5,6,2230,53.28530928,3076.634081,Sec10
6,7,3683,68.47876491,2385.010861,Sec10
7,8,2168,52.53935033,2533.051661,Sec10
8,9,2456,55.92026754,2703.930375,Sec10
9,10,3145,63.27984172,2896.17806,Sec10
10,11,4454,75.30610156,2659.500449,Sec10
11,12,3113,62.9570862,2428.243174,Sec10
12,13,3284,64.66311673,2571.46011,Sec10
13,14,3430,66.08488207,2510.944023,Sec10
14,15,3210,63.93042264,2778.553583,Sec10
15,16,2889,60.64972419,2354.321565,Sec10
16,17,2387,55.1291465,2555.501885,Sec10
17,18,2392,55.18685524,2282.387542,Sec10
