,label,area,equivalent_diameter,mean_intensity,filename
3,7,3357,65.37786439,1179.095025,Exo84
4,8,3159,63.42053076,982.9984172,Exo84
5,9,3018,61.98900665,908.4145129,Exo84
6,11,2879,60.54466656,991.975686,Exo84
7,12,3854,70.05044757,820.5747276,Exo84
8,15,2775,59.44106103,935.8028829,Exo84
9,16,2792,59.62285475,736.7238539,Exo84
10,17,3381,65.61114921,896.8009465,Exo84
11,18,3672,68.37642582,1049.223856,Exo84
12,19,2343,54.61868044,736.926163,Exo84
13,20,3283,64.6532708,1118.921718,Exo84
14,21,4309,74.07016402,1050.215363,Exo84
15,22,3162,63.45063783,1004.842188,Exo84
16,23,2931,61.08899333,736.979188,Exo84
17,24,2732,58.97872868,1019.117496,Exo84
18,26,3880,70.28633888,1221.41366,Exo84
19,27,2962,61.41120038,1118.510466,Exo84
20,28,2992,61.72141215,1124.593917,Exo84
21,29,2648,58.0649491,817.5853474,Exo84
22,30,4117,72.40115473,997.6424581,Exo84
23,32,3963,71.03413486,1107.101186,Exo84
24,33,3423,66.01741408,932.9047619,Exo84
25,34,3716,68.7848686,937.5462863,Exo84
26,35,2983,61.62851257,751.5930272,Exo84
27,36,2846,60.19667553,1004.817287,Exo84
28,37,3904,70.50338419,928.3683402,Exo84
29,38,2407,55.35962052,841.649356,Exo84
30,39,2953,61.31783081,1032.598375,Exo84
31,40,3722,68.84037758,1076.030091,Exo84
32,41,3383,65.63055218,944.4705882,Exo84
33,42,3905,70.51241325,857.2558259,Exo84
34,43,2639,57.96618979,1034.984843,Exo84
35,44,2698,58.61058174,1024.139362,Exo84
36,45,2612,57.66889708,1022.352221,Exo84
37,47,4140,72.60311092,974.0388889,Exo84
38,48,3188,63.71096977,988.4645546,Exo84
39,50,2962,61.41120038,990.9240378,Exo84
40,51,3767,69.2552768,1033.103265,Exo84
41,52,3158,63.41049189,1192.275174,Exo84
42,53,3343,65.24139635,1014.652109,Exo84
43,54,3088,62.70377751,928.808614,Exo84
44,55,2752,59.19421616,1145.262355,Exo84
45,56,2968,61.47336796,1248.432951,Exo84
46,58,3060,62.41885137,1116.906536,Exo84
47,59,3150,63.33012368,993.24,Exo84
48,60,3649,68.16194759,731.471088,Exo84
49,61,2223,53.20161189,780.2334683,Exo84
50,62,1907,49.27542807,1008.526481,Exo84
51,65,3012,61.92735671,1056.837317,Exo84
52,66,2864,60.38673742,845.3942039,Exo84
53,67,3342,65.23163771,1165.498205,Exo84
54,68,2155,52.38159237,1079.600464,Exo84
55,69,3107,62.89638515,1069.28291,Exo84
56,70,3705,68.68298562,1059.169231,Exo84
57,71,3867,70.16849236,1114.836049,Exo84
58,72,5590,84.36473822,810.6110912,Exo84
59,74,4579,76.35550979,1066.974012,Exo84
60,75,2374,54.97882028,1062.204297,Exo84
61,76,2457,55.9316508,766.9263329,Exo84
62,77,2706,58.69741228,1312.471175,Exo84
63,78,1697,46.48319597,834.1932823,Exo84
64,79,2020,50.71433604,847.699505,Exo84
65,80,3204,63.87064663,878.2197253,Exo84
66,81,3281,64.63357445,1027.851874,Exo84
67,82,2909,60.85929539,1258.038845,Exo84
68,83,2663,58.22917574,1177.461885,Exo84
69,84,2779,59.48388601,1017.741274,Exo84
70,85,2599,57.52520819,1010.108888,Exo84
71,86,3078,62.60216704,956.7797271,Exo84
72,87,2310,54.23267786,1049.569264,Exo84
73,88,2404,55.32511062,828.3585691,Exo84
74,90,3098,62.80522359,1119.504519,Exo84
75,91,3027,62.08136679,947.9563925,Exo84
76,92,3297,64.7909776,1229.77434,Exo84
77,93,2947,61.25550537,882.9457075,Exo84
78,94,2949,61.27628756,946.9159037,Exo84
79,95,2576,57.27010623,1097.366848,Exo84
80,96,2958,61.36972033,1053.365788,Exo84
81,98,1950,49.82787485,944.1066667,Exo84
82,99,2370,54.9324833,1134.920253,Exo84
83,100,4020,71.5431546,1023.060448,Exo84
84,101,3156,63.39040939,1012.057034,Exo84
85,102,3026,62.07111134,993.9966953,Exo84
86,103,2819,59.91045215,1220.606953,Exo84
87,104,2960,61.39046386,1004.261149,Exo84
88,105,4344,74.37037436,932.287523,Exo84
89,106,2331,54.47863231,970.0900901,Exo84
90,107,2637,57.94422041,844.7224118,Exo84
91,108,2736,59.02188911,1097.856725,Exo84
92,109,3591,67.61806863,1037.982735,Exo84
93,111,3258,64.40663348,874.4266421,Exo84
94,112,3342,65.23163771,939.7399761,Exo84
95,113,2504,56.46407548,1237.311102,Exo84
96,114,2263,53.67812487,1073.58639,Exo84
97,115,2977,61.56650164,1235.749412,Exo84
98,116,2605,57.59157069,1053.860653,Exo84
99,117,2661,58.20730563,914.4261556,Exo84
100,118,3597,67.67453467,841.1406728,Exo84
101,119,3229,64.11934568,853.922267,Exo84
102,120,3117,62.99752107,983.436317,Exo84
103,121,3300,64.82044814,1167.152727,Exo84
104,122,2358,54.79323723,1082.185751,Exo84
105,123,3433,66.11377585,1090.868045,Exo84
106,124,1898,49.15901398,1420.003161,Exo84
107,125,3103,62.85588522,1136.747341,Exo84
108,126,2809,59.80409586,1004.940904,Exo84
109,127,1574,44.76694141,1326.203304,Exo84
110,129,2622,57.77918385,894.0987796,Exo84
111,130,3205,63.88061318,1051.789392,Exo84
112,131,1406,42.31045734,1343.036984,Exo84
113,132,1737,47.02783313,899.6217617,Exo84
114,133,1814,48.05888611,1089.87376,Exo84
115,134,2283,53.91480206,1075.031099,Exo84
116,135,3655,68.21796344,1320.320109,Exo84
117,136,2009,50.57606396,906.4579393,Exo84
118,137,1564,44.62450726,845.4111253,Exo84
119,138,3249,64.31761252,1079.908279,Exo84
120,139,3495,66.70811202,858.7894134,Exo84
121,142,3455,66.32527894,1064.267149,Exo84
122,143,2324,54.39677106,1163.315404,Exo84
123,144,2459,55.95441038,1060.697438,Exo84
124,145,2386,55.1175975,823.086337,Exo84
125,146,3548,67.21200715,1241.702086,Exo84
126,147,2701,58.64315826,1156.633839,Exo84
127,150,1648,45.80719124,825.7688107,Exo84
128,151,1998,50.4374128,1052.861862,Exo84
129,152,1763,47.37849003,1041.526375,Exo84
130,153,2304,54.16220002,1331.165365,Exo84
131,156,1896,49.13310673,1035.924578,Exo84
132,157,1317,40.9494381,1279.110099,Exo84
133,158,1699,46.5105793,1111.719247,Exo84
134,159,867,33.22497081,1581.462514,Exo84
135,160,1664,46.02901913,976.2626202,Exo84
136,162,1569,44.69578107,1535.055449,Exo84
137,163,1551,44.43866035,738.7852998,Exo84
138,164,2525,56.70035141,1020.049109,Exo84
139,165,1731,46.94654036,1042.728481,Exo84
140,166,1684,46.30480961,863.6739905,Exo84
141,167,1537,44.23764438,1311.276513,Exo84
142,168,831,32.52786593,1367.187726,Exo84
143,169,1111,37.61075822,1389.19622,Exo84
144,170,1378,41.88703967,1544.560232,Exo84
145,172,1211,39.26694652,1283.864575,Exo84
146,173,1354,41.52067369,1212.243722,Exo84
147,175,690,29.64009592,748.5608696,Exo84
148,176,1661,45.98750791,867.0457556,Exo84
149,177,1047,36.51139279,954.5873926,Exo84
150,178,814,32.19343084,1206.17199,Exo84
151,179,1444,42.87840835,854.7049861,Exo84
152,180,1603,45.17746109,951.7679351,Exo84
153,181,1267,40.16459266,953.1523283,Exo84
154,182,333,20.59098755,2393.894895,Exo84
155,183,753,30.96367835,1092.031873,Exo84
0,1,2984,61.63884166,869.5113941,Exo84
1,6,3628,67.96552853,964.438258,Exo84
2,7,5365,82.64944136,815.1565704,Exo84
3,9,4215,73.25779604,964.5772242,Exo84
4,10,2893,60.69169633,883.4821984,Exo84
5,11,3660,68.26460821,691.6472678,Exo84
6,12,2509,56.52042125,695.0342766,Exo84
7,13,3335,65.1632863,978.2809595,Exo84
8,14,3356,65.36812612,792.9019666,Exo84
9,15,2837,60.10141919,921.4342615,Exo84
10,16,3349,65.29991758,685.0364288,Exo84
11,17,3402,65.81459512,718.7877719,Exo84
12,18,2668,58.28381512,1069.588081,Exo84
13,19,3991,71.28463385,877.8807316,Exo84
14,20,2941,61.19311645,930.433866,Exo84
15,21,3049,62.30655962,799.4470318,Exo84
16,22,2746,59.12965237,643.5677349,Exo84
17,23,3525,66.99380117,946.3069504,Exo84
18,24,3024,62.05059535,865.2126323,Exo84
19,25,3521,66.95577971,1017.308435,Exo84
20,27,2971,61.50442819,962.1221811,Exo84
21,28,3026,62.07111134,888.349967,Exo84
22,30,3532,67.06028685,867.7202718,Exo84
23,31,2149,52.30862053,913.7752443,Exo84
24,32,2481,56.20415741,947.3071342,Exo84
25,33,3934,70.7737548,1162.417133,Exo84
26,34,3798,69.53965625,720.8941548,Exo84
27,35,1941,49.71275446,779.6584235,Exo84
28,37,1621,45.43040064,718.2862431,Exo84
29,38,3132,63.14892124,963.99106,Exo84
30,40,2486,56.26076349,664.0353982,Exo84
31,41,3758,69.17249605,785.3403406,Exo84
32,43,2607,57.61367453,879.6398159,Exo84
33,45,4081,72.08391348,714.2278853,Exo84
34,46,2780,59.49458744,979.5316547,Exo84
35,47,1401,42.23515837,797.2334047,Exo84
36,48,2990,61.70077989,989.809699,Exo84
37,50,2781,59.50528694,923.2441568,Exo84
38,51,1681,46.26354585,895.5312314,Exo84
39,52,1857,48.6251564,930.6995153,Exo84
40,53,1546,44.36697348,1159.379043,Exo84
41,54,1634,45.61220688,707.5930233,Exo84
42,55,1491,43.57063416,834.9282361,Exo84
43,56,1273,40.25958197,759.6732129,Exo84
0,3,2545,56.92446435,882.8884086,Exo84
1,4,4783,78.03784173,729.7183776,Exo84
2,5,2632,57.8892605,916.256459,Exo84
3,6,3243,64.2581967,838.5988282,Exo84
4,7,3214,63.97024228,1093.881456,Exo84
5,8,4166,72.83073488,1072.343495,Exo84
6,9,4577,76.33883282,1051.374918,Exo84
7,10,4379,74.6693777,943.8207353,Exo84
8,12,4690,77.27543895,1064.238166,Exo84
9,14,2811,59.82538224,985.9736748,Exo84
10,15,3569,67.41062183,1042.200616,Exo84
11,16,3029,62.1018726,754.9692968,Exo84
12,17,2657,58.16354073,901.8189688,Exo84
13,18,2799,59.69755008,685.0021436,Exo84
14,19,3436,66.14265701,960.548021,Exo84
15,20,4024,71.57873936,734.917495,Exo84
16,21,2932,61.09941362,1097.720668,Exo84
17,22,2186,52.75700565,1046.207228,Exo84
18,23,4521,75.87038936,949.2490599,Exo84
19,25,2956,61.34896979,1142.439783,Exo84
20,26,2395,55.22145154,1116.65261,Exo84
21,27,2965,61.44229203,1239.98145,Exo84
22,28,4067,71.96016418,994.1032702,Exo84
23,29,2750,59.17270273,1084.532727,Exo84
24,30,2829,60.01661997,834.61117,Exo84
25,31,2832,60.04843371,858.2221045,Exo84
26,32,3097,62.79508635,967.6603164,Exo84
27,33,2653,58.11974288,1123.14248,Exo84
28,36,2788,59.58012966,924.8977762,Exo84
29,37,3443,66.20999738,987.3081615,Exo84
30,38,3893,70.40398815,1168.107372,Exo84
31,39,2330,54.46694538,829.3429185,Exo84
32,40,1956,49.90447424,669.5485685,Exo84
33,41,3845,69.9686076,992.0239272,Exo84
34,42,2650,58.08687282,981.5856604,Exo84
35,44,2508,56.50915659,1121.911483,Exo84
36,45,3790,69.46637945,858.8255937,Exo84
37,46,2783,59.52668018,849.4178944,Exo84
38,47,2813,59.84666105,1086.55599,Exo84
39,48,3018,61.98900665,1160.124586,Exo84
40,50,2279,53.86754981,816.9692848,Exo84
41,51,4814,78.29032615,1078.149564,Exo84
42,53,2697,58.59971887,784.9521691,Exo84
43,54,2807,59.78280189,949.7057357,Exo84
44,55,2969,61.48372312,1232.234086,Exo84
45,56,3802,69.5762657,1195.598369,Exo84
46,57,2941,61.19311645,976.6596396,Exo84
47,58,2902,60.78602766,811.5427292,Exo84
48,59,2274,53.80842615,1113.17854,Exo84
49,60,2944,61.22431886,1047.710938,Exo84
50,61,3774,69.31959349,949.4197138,Exo84
51,62,2198,52.90161169,793.8575978,Exo84
52,64,2604,57.58051558,1043.093318,Exo84
53,65,3330,65.11441994,879.0654655,Exo84
54,66,2884,60.59721815,927.887656,Exo84
55,67,2724,58.89231291,1066.662628,Exo84
56,68,4395,74.80566689,942.1519909,Exo84
57,69,2854,60.28122146,1104.301682,Exo84
58,70,3438,66.16190411,1115.881908,Exo84
59,71,2550,56.98035485,1039.828235,Exo84
60,72,3718,68.80337657,916.6909629,Exo84
61,73,3133,63.15900168,978.7057134,Exo84
62,74,3343,65.24139635,1049.290757,Exo84
63,75,2219,53.15372564,968.6394772,Exo84
64,77,3097,62.79508635,863.8088473,Exo84
65,78,3536,67.09824908,972.6756222,Exo84
66,79,3154,63.37032053,972.4384908,Exo84
67,80,2395,55.22145154,859.6313152,Exo84
68,81,2561,57.1031214,1085.618508,Exo84
69,82,3752,69.11725379,1126.397655,Exo84
70,83,2172,52.58779603,747.6146409,Exo84
71,84,1258,40.02168596,974.2837838,Exo84
72,85,2431,55.63492908,977.3167421,Exo84
73,89,3399,65.78556994,946.2783172,Exo84
74,90,3385,65.64994942,1212.173708,Exo84
75,91,3561,67.33502817,866.7000842,Exo84
76,92,3520,66.94627098,1027.903125,Exo84
77,93,2856,60.30233942,853.4957983,Exo84
78,95,2415,55.45154191,1065.597101,Exo84
79,96,2735,59.01110196,782.0734918,Exo84
80,97,2860,60.34455318,818.6653846,Exo84
81,98,2220,53.16570125,1073.274324,Exo84
82,99,2031,50.85223216,968.648449,Exo84
83,101,2825,59.97417539,1107.459469,Exo84
84,102,3938,70.80972622,1140.160234,Exo84
85,104,3059,62.40865138,1027.353057,Exo84
86,105,2758,59.25870961,1041.538434,Exo84
87,106,3409,65.88227082,885.3276621,Exo84
88,107,2860,60.34455318,897.8234266,Exo84
89,111,3105,62.87613845,990.0721417,Exo84
90,112,3089,62.7139295,1058.845905,Exo84
91,113,2364,54.86290444,1033.717428,Exo84
92,114,2222,53.18964437,986.0778578,Exo84
93,115,1565,44.63877112,1145.296486,Exo84
94,116,1475,43.33622421,773.2772881,Exo84
95,118,1729,46.91941147,877.3418161,Exo84
96,119,1508,43.81832075,972.5450928,Exo84
97,120,1577,44.80958337,901.4242232,Exo84
98,121,1196,39.02299957,1104.639632,Exo84
99,122,1123,37.8133311,985.1789849,Exo84
100,123,2159,52.43018384,1249.147754,Exo84
101,124,1406,42.31045734,1016.185633,Exo84
102,125,3149,63.32007049,979.1781518,Exo84
103,126,1876,48.87327885,1121.107143,Exo84
104,127,1784,47.6598295,1049.04148,Exo84
105,129,1175,38.67888914,1492.341277,Exo84
106,130,2479,56.18149901,1064.607906,Exo84
107,131,864,33.16743835,756.6759259,Exo84
108,132,2128,52.0524135,1189.793703,Exo84
109,133,1228,39.54160038,1008.257329,Exo84
110,135,1542,44.30954048,943.1627756,Exo84
111,136,949,34.76067214,1243.060063,Exo84
112,138,2142,52.22335785,783.4243697,Exo84
113,140,1453,43.01182464,1009.89883,Exo84
114,141,1363,41.65843851,1128.365371,Exo84
115,142,1723,46.83793052,848.6018572,Exo84
116,143,818,32.27243325,1054.729829,Exo84
117,144,1298,40.6529818,753.3983051,Exo84
118,145,927,34.35539343,628.4703344,Exo84
119,146,799,31.89542908,1005.699625,Exo84
120,147,1946,49.7767431,1379.958376,Exo84
0,3,3078,62.60216704,976.8973359,Exo84
1,5,3709,68.72005145,1076.665948,Exo84
2,6,2968,61.47336796,859.9460916,Exo84
3,7,2916,60.93247502,727.5181756,Exo84
4,8,2708,58.71909985,895.4409158,Exo84
5,9,4088,72.14570853,781.6034736,Exo84
6,10,2303,54.1504448,1137.004776,Exo84
7,11,3535,67.08876054,1035.907779,Exo84
8,13,3516,66.90822251,1122.006826,Exo84
9,14,3245,64.27800808,1023.315254,Exo84
10,15,2986,61.65949465,970.3047555,Exo84
11,16,3662,68.28325719,1219.371655,Exo84
12,18,2651,58.09783157,1093.668804,Exo84
13,21,2871,60.46048902,909.5649599,Exo84
14,22,3483,66.59349318,1152.186908,Exo84
15,23,2794,59.64420582,793.8346457,Exo84
16,24,2276,53.83208341,1059.843146,Exo84
17,25,4251,73.56997557,821.1914844,Exo84
18,26,3535,67.08876054,779.972843,Exo84
19,27,4709,77.43180881,1010.273944,Exo84
20,28,3143,63.25971774,1203.062997,Exo84
21,29,2585,57.37006382,802.022824,Exo84
22,31,2291,54.00918252,827.2824094,Exo84
23,32,2723,58.88150202,744.4428939,Exo84
24,33,3662,68.28325719,924.7913708,Exo84
25,34,3997,71.33819776,873.3577683,Exo84
26,35,2760,59.28019183,1086.051812,Exo84
27,36,2624,57.80121595,1071.247332,Exo84
28,37,3300,64.82044814,1043.271212,Exo84
29,38,3422,66.00777016,1032.64699,Exo84
30,39,2925,61.02643418,1029.166838,Exo84
31,40,2946,61.24511163,1117.629667,Exo84
32,42,2513,56.56545744,965.1528054,Exo84
33,43,3208,63.91050351,1074.339152,Exo84
34,44,3211,63.94037987,848.2721893,Exo84
35,45,3812,69.66770518,1028.50787,Exo84
36,46,3479,66.55524304,1168.29405,Exo84
37,47,3076,62.58182515,1176.807542,Exo84
38,48,2285,53.93841265,1021.70547,Exo84
39,49,2974,61.53547275,842.902152,Exo84
40,50,4101,72.26033056,1162.696172,Exo84
41,51,3764,69.22769422,1153.006376,Exo84
42,52,2285,53.93841265,1032.728228,Exo84
43,53,3269,64.51527007,1107.29948,Exo84
44,54,2767,59.35531838,940.001807,Exo84
45,55,3298,64.80080261,841.6206792,Exo84
46,56,3731,68.92355723,736.3009917,Exo84
47,57,3206,63.89057818,1070.47723,Exo84
48,58,2882,60.57620298,772.7654407,Exo84
49,59,2608,57.62472328,883.2511503,Exo84
50,60,1621,45.43040064,789.8396052,Exo84
51,61,2827,59.99540143,710.0452777,Exo84
52,62,3006,61.86564532,1067.177645,Exo84
53,63,2996,61.762656,1030.650534,Exo84
54,64,2971,61.50442819,1070.594413,Exo84
55,65,4852,78.59871673,1027.088623,Exo84
56,66,3467,66.44036049,1109.978656,Exo84
57,67,2856,60.30233942,838.0931373,Exo84
58,68,3070,62.52075977,751.7491857,Exo84
59,69,2484,56.23812789,970.2826087,Exo84
60,71,1923,49.4817102,1031.726469,Exo84
61,72,2848,60.21782314,1150,Exo84
62,73,3330,65.11441994,838.851952,Exo84
63,76,2463,55.99990177,995.6605765,Exo84
64,77,2366,54.88610719,1042.418428,Exo84
65,78,2335,54.52535499,798.5635974,Exo84
66,79,4024,71.57873936,1089.125,Exo84
67,80,3393,65.72748113,1026.518715,Exo84
68,81,3650,68.17128676,825.3183562,Exo84
69,82,3329,65.10464226,1026.237609,Exo84
70,83,3876,70.25009947,992.8310114,Exo84
71,86,2790,59.60149604,920.1641577,Exo84
72,87,2793,59.63353124,1011.916219,Exo84
73,89,2523,56.67789138,815.8684106,Exo84
74,90,3987,71.2489022,1180.157261,Exo84
75,91,2777,59.46247738,998.2815988,Exo84
76,92,3935,70.78274937,976.6416773,Exo84
77,93,4059,71.88935465,1131.033752,Exo84
78,94,3445,66.22922491,1223.388679,Exo84
79,95,2275,53.82025608,974.4624176,Exo84
80,96,3475,66.5169709,1075.264748,Exo84
81,97,2156,52.39374446,912.7384045,Exo84
82,98,2985,61.64916902,865.7326633,Exo84
83,99,2876,60.51311371,914.6519471,Exo84
84,100,3590,67.60865304,1014.347075,Exo84
85,101,3127,63.09849488,1004.512952,Exo84
86,102,3872,70.21384135,1133.445248,Exo84
87,103,3586,67.57097755,1011.854713,Exo84
88,104,3118,63.00762573,1153.471135,Exo84
89,105,2980,61.59751491,955.4100671,Exo84
90,106,3288,64.70248545,1154.20438,Exo84
91,108,2900,60.7650778,974.2548276,Exo84
92,109,1842,48.42837228,815.5656895,Exo84
93,110,1813,48.04563762,1001.249311,Exo84
94,111,1749,47.18999856,1042.858205,Exo84
95,112,2047,51.05214342,1107.234001,Exo84
96,113,1797,47.83316278,1035.918753,Exo84
97,114,2565,57.1476984,854.1329435,Exo84
98,115,952,34.8155719,1246.67542,Exo84
99,116,1292,40.55891384,1281.563467,Exo84
100,117,1287,40.48035689,1021.090132,Exo84
101,118,1941,49.71275446,1142.748583,Exo84
102,119,1003,35.73596596,1376.556331,Exo84
103,120,1470,43.26271063,1132.565306,Exo84
104,121,2898,60.74412071,1108.117322,Exo84
105,122,2313,54.26788246,1115.324687,Exo84
106,123,1853,48.57275858,1042.701025,Exo84
107,124,2212,53.06982074,783.6754069,Exo84
108,125,2125,52.01570948,875.9515294,Exo84
109,127,2811,59.82538224,844.7805052,Exo84
110,129,2030,50.8397116,892.3236453,Exo84
111,131,1552,44.45298385,952.4259021,Exo84
112,132,1318,40.96498163,859.5189681,Exo84
113,133,1020,36.03754064,1652.548039,Exo84
114,135,1613,45.31815735,780.8288903,Exo84
115,136,1413,42.41565132,986.423213,Exo84
116,138,1806,47.95279572,1016.497231,Exo84
117,139,873,33.33973789,1025.778923,Exo84
118,141,4444,75.22151645,915.5909091,Exo84
119,144,1249,39.87826716,1228.207366,Exo84
120,145,1838,48.37576132,974.2611534,Exo84
121,146,1295,40.60597506,896.6795367,Exo84
122,148,1363,41.65843851,940.9816581,Exo84
123,150,1470,43.26271063,1077.611565,Exo84
124,151,1611,45.29005306,999.902545,Exo84
125,152,1529,44.12236693,963.4238064,Exo84
126,153,1346,41.39783119,982.9977712,Exo84
127,154,1041,36.4066253,941.1306436,Exo84
128,155,1419,42.50561038,1277.770261,Exo84
129,156,1337,41.2591962,1108.793568,Exo84
130,157,295,19.38054864,1578.667797,Exo84
131,158,1188,38.89226889,804.8400673,Exo84
0,4,2899,60.75460016,975.928941,Exo84
1,5,5661,84.89881662,937.1328387,Exo84
2,6,3695,68.5902334,1189.776725,Exo84
3,8,4857,78.6392044,1116.207124,Exo84
4,9,3556,67.28773901,932.1206412,Exo84
5,10,3619,67.88117495,1053.738049,Exo84
6,11,2599,57.52520819,912.9715275,Exo84
7,12,3634,68.02170614,823.1686846,Exo84
8,15,1997,50.42478925,929.1677516,Exo84
9,16,3714,68.76635565,1051.777329,Exo84
10,18,2835,60.0802306,1085.433157,Exo84
11,20,2608,57.62472328,746.5364264,Exo84
12,21,5130,80.81905013,1129.410136,Exo84
13,22,2351,54.7118467,842.4189707,Exo84
14,23,3844,69.95950836,935.9360042,Exo84
15,24,4110,72.33957789,1096.291971,Exo84
16,25,5049,80.17846632,852.5937809,Exo84
17,26,4632,76.79612992,937.2778497,Exo84
18,27,3520,66.94627098,1115.825,Exo84
19,29,2575,57.25898906,1014.664854,Exo84
20,30,3921,70.65672123,1059.311655,Exo84
21,31,2840,60.13318807,812.3102113,Exo84
22,32,4687,77.25072004,1155.713676,Exo84
23,33,3624,67.92805098,1087.362307,Exo84
24,35,4523,75.88716928,1103.338713,Exo84
25,36,3381,65.61114921,798.0872523,Exo84
26,37,3767,69.2552768,853.4770374,Exo84
27,38,4313,74.10453533,1012.136796,Exo84
28,39,3064,62.45963469,942.2170366,Exo84
29,40,3704,68.67371603,1015.670086,Exo84
30,41,2536,56.82372291,881.3710568,Exo84
31,42,2928,61.05772176,1148.931352,Exo84
32,43,4886,78.87362307,847.495088,Exo84
33,44,2287,53.96201292,952.5653695,Exo84
34,45,5524,83.86522071,801.6326937,Exo84
35,46,2643,58.01010357,859.2024215,Exo84
36,47,2575,57.25898906,918.3871845,Exo84
37,49,2201,52.93770148,1088.196274,Exo84
38,50,4189,73.03150315,1071.612079,Exo84
39,51,2612,57.66889708,917.4678407,Exo84
40,52,3500,66.75581178,1128.653714,Exo84
41,53,4785,78.0541557,909.9423197,Exo84
42,54,2985,61.64916902,933.041541,Exo84
43,55,2771,59.39820518,790.8531216,Exo84
44,56,2816,59.8785651,956.4754972,Exo84
45,57,2629,57.8562595,941.3351084,Exo84
46,59,3157,63.40045144,877.713969,Exo84
47,60,2835,60.0802306,958.4377425,Exo84
48,61,4062,71.91591639,979.878385,Exo84
49,62,1093,37.30483645,975.4931382,Exo84
50,63,3868,70.1775645,985.2471562,Exo84
51,66,3226,64.08955275,982.0554867,Exo84
52,67,3295,64.77132313,913.6376328,Exo84
53,68,3747,69.07118483,936.2879637,Exo84
54,69,3776,69.33795873,961.0722987,Exo84
55,70,2554,57.02502781,963.4252153,Exo84
56,71,3303,64.84990529,1129.920375,Exo84
57,72,1949,49.81509684,1116.43253,Exo84
58,73,3370,65.50433013,904.6884273,Exo84
59,74,3463,66.40202213,1044.692463,Exo84
60,75,2667,58.27289135,784.8710161,Exo84
61,76,5420,83.07200691,1112.175461,Exo84
62,77,2267,53.72554372,942.4353772,Exo84
63,78,2017,50.67666289,883.6147744,Exo84
64,79,2921,60.98469242,758.9130435,Exo84
65,80,2588,57.40334434,956.822643,Exo84
66,81,2756,59.23721959,872.8882438,Exo84
67,82,3208,63.91050351,1021.845387,Exo84
68,83,2551,56.99152638,916.4833399,Exo84
69,85,2654,58.13069543,1032.027129,Exo84
70,86,2121,51.96673046,800.601603,Exo84
71,87,4204,73.16214216,1084.494053,Exo84
72,88,3447,66.24844686,1158.786771,Exo84
73,89,2518,56.62170232,832.675139,Exo84
74,90,3689,68.53452182,1060.706696,Exo84
75,91,2511,56.54294383,991.2951016,Exo84
76,92,3381,65.61114921,1076.023662,Exo84
77,93,2088,51.56087828,1032.707854,Exo84
78,94,3790,69.46637945,1063.79657,Exo84
79,95,2330,54.46694538,1167.209442,Exo84
80,97,2064,51.26369495,1047.862403,Exo84
81,98,2737,59.03267429,964.2849836,Exo84
82,99,3774,69.31959349,759.7848437,Exo84
83,100,2670,58.30565654,1003.964419,Exo84
84,102,2037,50.92729084,1024.424153,Exo84
85,104,1804,47.92623643,782.4151885,Exo84
86,105,2917,60.94292208,1169.314364,Exo84
87,106,3715,68.77561275,878.3025572,Exo84
88,107,2713,58.77328377,998.996314,Exo84
89,108,3411,65.90159396,1100.609206,Exo84
90,109,2840,60.13318807,1050.803521,Exo84
91,110,4145,72.64694015,989.7392039,Exo84
92,111,1885,48.99037193,1102.645093,Exo84
93,112,2018,50.68922372,881.6199207,Exo84
94,113,1636,45.64011279,886.3777506,Exo84
95,114,1894,49.10718581,856.4815206,Exo84
96,116,959,34.94333589,1000.786236,Exo84
97,117,1175,38.67888914,1267.116596,Exo84
98,118,1859,48.65133414,857.4093599,Exo84
99,119,1792,47.76657057,905.9291295,Exo84
100,121,2051,51.10199904,871.265724,Exo84
101,122,2210,53.04582353,862.7452489,Exo84
102,123,2202,52.94972594,928.5831063,Exo84
103,125,1899,49.17196249,881.9505003,Exo84
104,126,979,35.30582833,1108.441267,Exo84
105,127,2515,56.5879621,820.1709742,Exo84
106,129,3049,62.30655962,1030.161036,Exo84
107,130,2265,53.70183953,895.1748344,Exo84
108,132,933,34.46639661,1057.465166,Exo84
109,133,1488,43.52677845,968.6928763,Exo84
110,134,2191,52.81730628,986.5130078,Exo84
111,136,1279,40.35434769,1006.096951,Exo84
112,137,2121,51.96673046,1108.74776,Exo84
113,138,1421,42.53555446,878.929627,Exo84
114,139,1430,42.67004276,899.113986,Exo84
115,140,1488,43.52677845,918.1633065,Exo84
116,142,2487,56.27207787,853.2480901,Exo84
117,143,1507,43.80378972,634.7179827,Exo84
118,144,749,30.881328,1141.321762,Exo84
119,146,1773,47.51266897,844.7411168,Exo84
120,147,1836,48.34943437,1001.342593,Exo84
121,148,334,20.62188177,1413.808383,Exo84
122,149,1270,40.21211536,1219.111024,Exo84
123,151,1445,42.89325287,1097.028374,Exo84
124,152,1216,39.34792607,1065.556743,Exo84
125,153,1129,37.91421166,1033.591674,Exo84
0,3,4059,71.88935465,1091.212121,Exo84
1,5,4409,74.92471657,1009.627807,Exo84
2,6,3064,62.45963469,1021.265013,Exo84
3,7,4557,76.17186229,1102.130349,Exo84
4,8,3703,68.6644452,1084.05158,Exo84
5,10,3898,70.44918556,820.5597742,Exo84
6,11,3087,62.69362388,965.3271785,Exo84
7,12,3890,70.37685578,1008.122365,Exo84
8,13,3636,68.0404217,1146.057206,Exo84
